Event,Type,Net,Length,Maturity,Board number,Comment,Dorsal,Lateral,,Col9,Col10,Col11,Col12,Measurer
95,RMT8,1,40,MS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,40,FS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,35,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,41,MS2,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,37,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,40,FS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,41,FS1,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,36,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,35,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,36,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,36,J,2,,JR260B_krill_image_152.JPG,JR260B_krill_image_153.JPG,,,,,,sof
95,RMT8,1,38,MS3,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,34,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,38,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,40,MS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,37,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,36,MS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,37,MS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,38,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,36,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,37,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,40,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,36,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,37,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,39,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,41,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,37,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,40,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,37,FS1,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,36,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,38,J,3,,JR260B_krill_image_154.JPG,JR260B_krill_image_155.JPG,,,,,,sof
95,RMT8,1,37,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,42,MS2,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,34,J,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,42,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,32,J,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,39,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,40,MS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,39,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,36,J,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,35,J,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,39,MS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,40,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,41,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,40,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,37,J,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,39,FS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,36,MS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,37,J,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,39,MS1,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,36,J,4,,JR260B_krill_image_156.JPG,JR260B_krill_image_157.JPG,,,,,,sof
95,RMT8,1,34,J,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,37,J,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,40,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,39,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,42,MS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,39,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,38,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,41,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,38,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,39,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,40,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,37,J,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,39,MS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,40,FS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,40,MS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,41,MS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,37,J,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,32,J,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,36,J,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,1,38,MS1,5,,JR260B_krill_image_158.JPG,JR260B_krill_image_159.JPG,,,,,,sof
95,RMT8,2,37,J,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,40,MS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,41,FS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,40,MS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,39,MS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,44,FS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,47,MS2,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,39,MS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,34,J,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,40,FS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,38,MS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,40,FS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,37,FS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,38,J,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,35,J,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,40,MS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,39,FS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,36,MS1,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,35,J,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,35,J,1,,JR260B_krill_image_160.JPG,JR260B_krill_image_161.JPG,,,,,,sof
95,RMT8,2,40,MS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,33,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,32,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,34,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,37,FS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,37,FS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,36,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,42,MS2,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,32,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,33,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,39,MS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,35,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,40,MS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,38,FS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,39,MS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,30,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,34,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,40,FS1,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,34,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,36,J,2,,JR260B_krill_image_162.JPG,JR260B_krill_image_163.JPG,,,,,,sof
95,RMT8,2,37,FS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,35,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,44,MS2,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,35,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,39,FS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,41,FS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,37,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,37,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,32,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,40,MS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,34,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,40,MS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,37,FS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,42,FS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,40,FS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,38,FS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,35,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,33,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,43,MS1,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,34,J,3,,JR260B_krill_image_165.JPG,JR260B_krill_image_164.JPG,,,,,,sof
95,RMT8,2,33,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,44,MS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,32,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,41,MS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,39,FS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,39,FS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,32,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,37,FS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,41,MS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,36,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,41,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,36,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,38,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,36,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,33,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,34,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,37,MS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,39,MS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,35,J,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,41,MS1,4,,JR260B_krill_image_166.JPG,JR260B_krill_image_167.JPG,,,,,,sof
95,RMT8,2,40,MS1,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,36,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,35,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,37,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,35,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,37,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,36,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,32,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,36,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,36,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,37,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,35,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,32,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,40,MS1,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,40,MS1,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,32,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,36,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,38,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,36,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
95,RMT8,2,34,J,5,,JR260B_krill_image_168.JPG,JR260B_krill_image_169.JPG,,,,,,sof
